episode,avg_reward,avg_secrecy_sum,qos_satisfaction_rate,algorithm
828,-1.1117833953670004,1.0256619728635912,0.31,SAC
829,-1.0969462879458969,0.9080610982832081,0.28,SAC
830,-1.2577634776140492,0.8979539276398938,0.23,SAC
831,-0.8842813966421699,1.0210501639875806,0.26,SAC
832,-1.5209999817672972,0.868340034444061,0.17,SAC
833,-0.8420278390682178,0.9841160135878688,0.24,SAC
834,-1.201454035175406,1.0043979807290047,0.21,SAC
835,-0.9153661871270669,0.9960813108724893,0.26,SAC
836,-1.1873127690407483,0.9695764229307868,0.23,SAC
837,-1.4572356147547456,0.878203884287051,0.22,SAC
838,-1.2786872797662703,0.77303889790431,0.24,SAC
839,-1.3390768436925484,0.9026949158210393,0.23,SAC
840,-1.242357108999542,0.8633375105043269,0.25,SAC
841,-1.2100767344290277,0.9398820866927583,0.22,SAC
842,-1.136977287505726,0.9467740485729066,0.25,SAC
843,-1.0599205912558034,0.9068695611307673,0.22,SAC
844,-1.3302919833962132,0.7802881701348773,0.23,SAC
845,-1.9511430128555378,0.7933128493639271,0.19,SAC
846,-0.8504300873326142,0.9259078079638424,0.25,SAC
847,-1.4317371222669857,0.8474257887074268,0.15,SAC
848,-1.1559309422193402,0.9841870153615776,0.19,SAC
849,-0.9504959266482182,1.0773526777247746,0.26,SAC
850,-1.3898314417793178,0.8850693721944086,0.21,SAC
851,-0.8593605248721182,0.9408780855660747,0.25,SAC
852,-1.0389009627800332,1.014204640933971,0.28,SAC
853,-1.345490122792783,0.7980967864156479,0.2,SAC
854,-1.3194333775328682,0.7619193708953429,0.23,SAC
855,-1.1877824751612582,0.9462510137085997,0.17,SAC
856,-0.9820804109087276,0.9997985613014784,0.21,SAC
857,-0.9181408405932414,0.9171866144625205,0.29,SAC
858,-1.2090029953490633,0.8878077020600845,0.31,SAC
859,-1.3197535967181733,0.7558207712971591,0.21,SAC
860,-1.4913677830912433,0.7968959947321137,0.22,SAC
861,-1.0904051826357308,0.7766351140810669,0.23,SAC
862,-1.1757345072295216,0.969207261615603,0.25,SAC
863,-0.9945549090746073,0.9091917109981987,0.27,SAC
864,-1.0143992868695346,0.9683753688806273,0.22,SAC
865,-1.272951708958528,0.9789147313098054,0.18,SAC
866,-1.1523527316960787,0.8311258099269233,0.22,SAC
867,-1.2252881120986665,0.8625780375648304,0.16,SAC
868,-0.978310335133845,0.9499177552253328,0.27,SAC
869,-1.0355361729778882,0.9664714309405646,0.23,SAC
870,-1.2920102825378441,0.7952283128066534,0.26,SAC
871,-1.2443187440571117,0.8687262318827439,0.24,SAC
872,-1.4317366238684628,0.947545822489668,0.2,SAC
873,-1.4930306388837797,0.9364026926227486,0.24,SAC
874,-1.517380418435187,0.7820481663781753,0.19,SAC
875,-1.3830891566550918,0.8007182538099807,0.15,SAC
876,-0.6085998525557749,1.0498058867148636,0.31,SAC
877,-1.092343690356178,0.842006426098857,0.24,SAC
878,-1.1050769560257963,0.8218543374402831,0.26,SAC
879,-1.1472116106750543,0.9634966707939389,0.21,SAC
880,-1.468772775556475,0.8091590099594521,0.2,SAC
881,-0.8630148679077613,0.8856870599669832,0.31,SAC
882,-1.2891162496434592,0.8236218467661689,0.25,SAC
883,-1.2444576727841716,0.8701415881330858,0.24,SAC
884,-1.1166179634394968,0.8931440059059623,0.25,SAC
885,-1.3828894651875643,0.8275486015771313,0.23,SAC
886,-1.0592857664224529,0.9435484442159549,0.19,SAC
887,-1.2838892404756514,0.8035425428981235,0.28,SAC
888,-1.2762524489812288,0.7428175659944921,0.22,SAC
889,-1.306723704280943,0.8167510399187633,0.16,SAC
890,-1.1693842032059216,0.9543294227144754,0.22,SAC
891,-1.0949788462132104,0.9664686696671884,0.22,SAC
892,-1.259278934071329,0.8669669552017943,0.23,SAC
893,-1.5414131147831371,0.9365047281569281,0.19,SAC
894,-1.2349868022572423,0.9926662269106467,0.23,SAC
895,-1.4479945783021813,0.8311601420320391,0.25,SAC
896,-1.4209943192905397,0.8229390579816994,0.16,SAC
897,-0.7583604830639823,0.9564812016836742,0.24,SAC
898,-1.3338872659418772,0.951735594125385,0.21,SAC
899,-1.591029633711174,0.7989605193759561,0.21,SAC
900,-1.2451582930620313,0.831187972601843,0.21,SAC
901,-1.4905148851043588,0.746793902134107,0.23,SAC
902,-1.334725797569889,0.7992229339845219,0.21,SAC
903,-1.1177129439088893,0.9522780651457482,0.29,SAC
904,-1.4352530283968323,0.9218223216173156,0.22,SAC
905,-0.9050930226099542,1.0081538641214691,0.23,SAC
906,-1.1696564555623232,0.9485701574516661,0.25,SAC
907,-1.3348578612700959,0.7425624210930569,0.2,SAC
908,-1.3020928661128863,0.8915745071821938,0.23,SAC
909,-1.1268201326811962,0.9128880816363855,0.18,SAC
910,-1.4618499917949606,0.9599868075858293,0.25,SAC
911,-1.2955230890187095,0.7581418487636765,0.18,SAC
912,-0.7413668799715429,1.0411789099417568,0.33,SAC
913,-1.2211726493417632,0.907891421610226,0.21,SAC
914,-1.5418734563091925,0.7208995719622774,0.2,SAC
915,-1.4511724469649026,0.7000307433777134,0.19,SAC
916,-1.5414298127757708,0.79962699183984,0.24,SAC
917,-0.9276973750581762,0.932414595252145,0.21,SAC
918,-1.142873514726963,0.8363600365531545,0.19,SAC
919,-1.9135273494649434,0.7271463744450608,0.18,SAC
920,-0.5417705029502216,1.1658692724313706,0.28,SAC
921,-0.7945521915080019,0.9775764435720052,0.27,SAC
922,-1.0604464048706375,0.929611819981771,0.23,SAC
923,-0.9831412235292509,0.9921664337490012,0.2,SAC
924,-1.1711666068674338,0.9064193824227871,0.27,SAC
925,-0.6358963390933612,1.015019503439727,0.29,SAC
926,-1.2587427556948256,0.9247062951064348,0.2,SAC
927,-0.49588105143192784,1.0983505461240202,0.25,SAC
928,-1.284683248814847,0.9269119392600652,0.2,SAC
929,-1.278519992194715,0.8418520591525882,0.22,SAC
930,-1.0499457730398598,0.9744534505113971,0.27,SAC
931,-1.2019942975693356,0.9490480524550321,0.26,SAC
932,-0.4326657474339767,1.1358682908727693,0.32,SAC
933,-0.975694730884789,0.874685040897939,0.25,SAC
934,-1.3047112759169164,0.8956399303236963,0.21,SAC
935,-1.4874179904855913,0.7599493084717288,0.19,SAC
936,-1.5701613758894388,0.855214418698069,0.2,SAC
937,-1.1963424925942039,0.8775767659468753,0.23,SAC
938,-1.149865979479259,0.8580058141218094,0.28,SAC
939,-1.315245855331423,0.8274406569529574,0.2,SAC
940,-1.1065231693570061,0.9429985951035146,0.25,SAC
941,-0.909512188409926,1.017167674149679,0.26,SAC
942,-1.3550794768979526,0.8072825645585808,0.18,SAC
943,-1.0695974690736714,0.9916248531408742,0.28,SAC
944,-0.7387461806209689,0.9285638630471028,0.25,SAC
945,-0.9544372720247811,0.8988902365320415,0.3,SAC
946,-0.5368971598439246,1.142718832397631,0.28,SAC
947,-1.2906860031040934,0.8813545581063268,0.26,SAC
948,-1.4453836141408902,0.8681676345514278,0.21,SAC
949,-0.9516871698211341,0.9811534116264055,0.24,SAC
950,-1.7400759628415587,0.7486669113515424,0.18,SAC
951,-1.0641322491508434,0.8322929962425775,0.23,SAC
952,-1.320246253522473,0.8593901522015288,0.22,SAC
953,-1.282598451694689,0.9276667225047208,0.21,SAC
954,-1.1360511597381546,0.8711217076276402,0.23,SAC
955,-1.6997397211058927,0.8137064904999146,0.23,SAC
956,-1.216838862339674,0.8502903982796641,0.19,SAC
957,-1.2651540706587192,0.7432191587548127,0.2,SAC
958,-1.1558842977854216,0.8500491184162133,0.23,SAC
959,-0.91771992949164,1.0015789673513844,0.24,SAC
960,-1.0954524044560146,0.7443064007253303,0.27,SAC
961,-1.0453047498624115,0.947693572462366,0.26,SAC
962,-1.514045758469974,0.8118585019846423,0.18,SAC
963,-1.2613103611068615,0.9174619072715785,0.23,SAC
964,-1.3182401371733943,0.8420189593938975,0.26,SAC
965,-0.9941543400790849,0.9186876046195295,0.25,SAC
966,-1.0575594878747048,0.9802091550624332,0.16,SAC
967,-1.129911705691903,1.0649453437956304,0.26,SAC
968,-1.3783336990137327,0.9366821504797187,0.28,SAC
969,-1.168286410408671,0.9047302461807676,0.21,SAC
970,-0.8799993514080701,1.0341861642010848,0.24,SAC
971,-1.292427013401691,0.9227749752126612,0.18,SAC
972,-0.791159400188263,0.9653114786673415,0.23,SAC
973,-1.3650806657775323,0.8932271907153715,0.26,SAC
974,-1.1624755607826087,0.87333934680487,0.24,SAC
975,-1.3187666892796595,0.8797090085132261,0.25,SAC
976,-1.780872700779488,0.6689076090073398,0.21,SAC
977,-1.1257395452826753,0.8647399438292771,0.25,SAC
978,-0.9385681068480127,0.9925988083888897,0.24,SAC
979,-1.1457355711658195,0.9234235470878809,0.2,SAC
980,-1.3164459673602358,0.8871264744060791,0.27,SAC
981,-0.7399441647276147,1.0835392220297952,0.26,SAC
982,-1.0848285610448245,0.8873662678075642,0.19,SAC
983,-1.3574130454415774,0.9180110431813349,0.18,SAC
984,-1.2809788315726018,0.8499002976789783,0.26,SAC
985,-0.9694901602280543,0.9164957105465146,0.29,SAC
986,-0.9991511369285633,0.9075569234863697,0.3,SAC
987,-1.0443730526950994,0.8801114909219041,0.29,SAC
988,-1.547417810654555,0.776935570459655,0.21,SAC
989,-0.8965480394882729,0.9329762160247667,0.27,SAC
990,-0.9782806616192992,1.0420700455664296,0.3,SAC
991,-1.3642533126522645,0.9020136984528537,0.22,SAC
992,-1.164594707639735,0.9313843509815196,0.26,SAC
993,-1.1263434999702506,0.9266987408857154,0.23,SAC
994,-1.43940242289686,0.8614434626883825,0.32,SAC
995,-1.4193023168449088,0.9035516078118451,0.24,SAC
996,-1.078917294051908,0.906462808946051,0.23,SAC
997,-1.152809162519614,0.8579447608075715,0.21,SAC
998,-1.2214279811607027,0.813686130213839,0.29,SAC
999,-1.0492870994078252,0.9105588810314942,0.21,SAC
1000,-1.6655547640288433,0.7491855450445047,0.17,SAC
1001,-0.6980412608071463,0.9671895615822086,0.21,SAC
1002,-1.496544488344518,0.6662614633890576,0.19,SAC
1003,-1.29030081110012,0.9159643392961503,0.23,SAC
1004,-0.6518908202651654,1.027275418818603,0.37,SAC
1005,-0.9779022911741516,1.012764005398867,0.29,SAC
1006,-0.6572730444249945,0.9611879322223449,0.29,SAC
1007,-1.568337334792907,0.6267823864151357,0.16,SAC
1008,-0.8971678102908033,0.9768904408599915,0.26,SAC
1009,-1.1270523591166663,1.0486606151475062,0.22,SAC
1010,-1.0398959781271062,0.8879992783599856,0.29,SAC
1011,-1.4756711291798583,0.9534379745782183,0.24,SAC
1012,-0.9604268473815609,0.9090975851011933,0.23,SAC
1013,-0.722334475406962,0.9649925435843458,0.29,SAC
1014,-1.6990264101916528,0.705333915364741,0.24,SAC
1015,-1.6491696594772407,0.863956124258574,0.19,SAC
1016,-1.5467298889416776,0.8361619915204835,0.23,SAC
1017,-0.9394587183707482,0.9394116605347326,0.22,SAC
1018,-1.1920742515894878,0.9100699814783104,0.2,SAC
1019,-1.4018398277462034,0.7041989785596062,0.25,SAC
1020,-1.2701712517763317,0.8274489943477137,0.23,SAC
1021,-0.9198139334549299,1.1053515953316815,0.28,SAC
1022,-0.6714091341254701,0.9071330059304691,0.29,SAC
1023,-0.970439631526911,0.9241688103728058,0.25,SAC
1024,-0.9120503443870196,0.9908064587761303,0.24,SAC
1025,-0.7555323392069764,1.096899235397052,0.22,SAC
1026,-1.168403834040455,0.800932017552756,0.26,SAC
1027,-1.3465330751298696,0.8045474439530854,0.21,SAC
1028,-0.648994053017818,1.1215872789925951,0.29,SAC
1029,-1.177329414939862,0.8191054250692956,0.24,SAC
1030,-1.5440628017997142,0.8788387619960345,0.21,SAC
1031,-1.3604348976827023,0.8568441248522802,0.23,SAC
1032,-0.9772447340088936,1.0126987500208642,0.29,SAC
1033,-0.9510118945723207,1.0091127455104294,0.27,SAC
1034,-0.8050460431968592,0.9141890322584697,0.27,SAC
1035,-1.2836140711283057,0.9147606474418437,0.17,SAC
1036,-0.9430968333697877,1.0249256270158988,0.22,SAC
1037,-1.181332946353419,0.8208849358716573,0.2,SAC
1038,-0.9459315990573066,1.0744823626062903,0.27,SAC
1039,-1.4393804025815868,0.8767699372094758,0.19,SAC
1040,-1.3355459300895618,0.8232930191570482,0.18,SAC
1041,-1.1722291170424817,0.8301104627396668,0.2,SAC
1042,-1.1263504837794376,0.9494283177183829,0.2,SAC
1043,-1.1398293544380436,0.9249962878279877,0.31,SAC
1044,-1.1844036920193324,0.9197646060877606,0.17,SAC
1045,-1.2055085674400192,0.8249038217956338,0.21,SAC
1046,-1.2694285213814265,0.88810335972443,0.18,SAC
1047,-1.37900562018227,0.917005581414016,0.3,SAC
1048,-1.0054204026117204,1.0970347595795895,0.26,SAC
1049,-1.5715346803150314,0.8163318518303704,0.2,SAC
1050,-1.137413153087119,0.873185729351694,0.24,SAC
1051,-1.163802676991395,0.873215680632226,0.15,SAC
1052,-1.0774470669590472,1.0360144554147874,0.34,SAC
1053,-1.3310325203920377,0.8432631526839885,0.27,SAC
1054,-1.3095308938814179,0.8052556559225523,0.23,SAC
1055,-0.9668861469773321,1.031773882113867,0.26,SAC
1056,-1.2367434519968556,0.8428666754965279,0.21,SAC
1057,-1.5199586072837465,0.8798857303751535,0.21,SAC
1058,-0.6654819956918466,1.0399444315730206,0.23,SAC
1059,-1.3475976417790785,0.917427173644016,0.25,SAC
1060,-0.9451731190288258,0.9426581923881205,0.22,SAC
1061,-1.131865994576645,0.9618493421932119,0.24,SAC
1062,-0.8895813467294543,0.9924649548227851,0.3,SAC
1063,-1.0633340986220206,0.8812797832268854,0.23,SAC
1064,-1.4297920163629139,0.8569034809586341,0.22,SAC
1065,-1.2364953965831855,0.9406030983649023,0.25,SAC
1066,-1.3640490946546806,0.8825110647146256,0.21,SAC
1067,-1.0871786370564742,0.9843307161635644,0.32,SAC
1068,-1.2443375490044553,0.826307436304308,0.2,SAC
1069,-1.1489081336889473,0.8981367480132958,0.2,SAC
1070,-1.478477605809919,0.8723701063947934,0.23,SAC
1071,-1.24094607116397,1.0032524653446722,0.24,SAC
1072,-1.2883829724918132,0.8430190968852006,0.25,SAC
1073,-1.0375269126386746,0.9522601902079189,0.24,SAC
1074,-1.7460909389611277,0.7475461358614797,0.22,SAC
1075,-1.207923799891905,0.8321052373958823,0.26,SAC
1076,-1.2127369343497265,0.7492736376973042,0.25,SAC
1077,-1.5138853440506903,0.8022509109901699,0.16,SAC
1078,-1.194699049590573,0.9069139819373541,0.18,SAC
1079,-0.9156179801735536,0.9455751126457917,0.26,SAC
1080,-1.331401340548468,0.7822860649313003,0.22,SAC
1081,-1.6043216411459238,0.7711241127546683,0.22,SAC
1082,-1.3323553638325085,0.8401098175933412,0.21,SAC
1083,-0.855215868207423,1.0335352157251996,0.32,SAC
1084,-1.415609715897793,0.7817249435233746,0.22,SAC
1085,-1.4211782572487177,0.8690936099725534,0.23,SAC
1086,-1.1188083051936843,0.9550789715489431,0.24,SAC
1087,-1.138916583274477,0.8488760208140447,0.22,SAC
1088,-1.3952750991413096,0.9386033704564483,0.26,SAC
1089,-1.2710521732621287,0.8900632807253946,0.28,SAC
1090,-1.332620522645741,0.7597019461575709,0.23,SAC
1091,-1.1370154527640024,0.7447367983753139,0.2,SAC
1092,-0.9875573135015138,0.9095978813048637,0.26,SAC
1093,-1.6343956589116575,0.711345938393476,0.17,SAC
1094,-1.1256379954964413,0.9493225734604155,0.21,SAC
1095,-1.4322384236413226,0.8504943077935435,0.22,SAC
1096,-1.204038873941716,0.9018902938522628,0.22,SAC
1097,-1.114290134127471,0.9805268961117771,0.31,SAC
1098,-0.9735401707565086,0.8782416690606553,0.23,SAC
1099,-1.5034031194483046,0.8367880827460334,0.16,SAC
1100,-1.3969700314850022,0.8286355377961039,0.19,SAC
1101,-1.4794605641504839,0.9334239724973874,0.19,SAC
1102,-0.6580104239975083,0.9779485510176881,0.31,SAC
1103,-0.8982800878091988,1.0473567975926696,0.19,SAC
1104,-1.1030394789911742,0.8843998056899569,0.27,SAC
1105,-1.0051038651726143,0.8538095043837016,0.25,SAC
1106,-1.138629789921315,1.0706955613984155,0.23,SAC
1107,-1.053859552547821,0.9341488109132233,0.18,SAC
1108,-1.312661220694082,0.7839262947142436,0.18,SAC
1109,-1.1633566108286253,0.933164466324801,0.19,SAC
1110,-1.1429095851013071,0.7806399931332682,0.21,SAC
1111,-0.41482858841144166,1.16606453733755,0.26,SAC
1112,-1.0679451843933594,0.8650816926242543,0.2,SAC
1113,-1.1585502000394745,0.8913441849821742,0.24,SAC
1114,-1.3680234708843741,0.8577618203541374,0.26,SAC
1115,-0.7280710453441783,1.1220582670542023,0.32,SAC
1116,-1.2423922566981702,0.9375365617645254,0.25,SAC
1117,-1.2102910015006685,0.8589792893001307,0.36,SAC
1118,-0.7940303200776367,1.0151455419825341,0.31,SAC
1119,-1.4292990303261248,0.8951218403576306,0.21,SAC
1120,-1.082861324829628,0.794418341131788,0.22,SAC
1121,-1.4640314153945997,0.8612231560343809,0.29,SAC
1122,-1.0276644674442423,0.9597715946246901,0.24,SAC
1123,-1.2306047092796133,0.898826932363975,0.24,SAC
1124,-1.0146616722323523,1.0633813180768266,0.23,SAC
1125,-1.4913073626387214,0.682289064318661,0.16,SAC
1126,-1.0995366152902428,0.8616460694098411,0.23,SAC
1127,-1.0372518359888816,0.9040361572616995,0.25,SAC
1128,-1.210452575036653,0.9047590978679143,0.22,SAC
1129,-0.6687709380451673,1.0961326254177104,0.28,SAC
1130,-2.196323657655908,0.7581695360871222,0.16,SAC
1131,-1.0360313357674789,0.8444715669870233,0.29,SAC
1132,-1.2189934509299376,0.8665593122423821,0.28,SAC
1133,-1.2706971708394479,0.7706364245718298,0.16,SAC
1134,-0.9798075880318335,0.9874008078176331,0.24,SAC
1135,-1.2879346370296096,0.7833539032695188,0.22,SAC
1136,-1.5013480255957918,0.8792168738057164,0.21,SAC
1137,-0.8701879363993541,1.0402670302112376,0.33,SAC
1138,-1.2772188401937732,0.8539419072924843,0.21,SAC
1139,-1.55280694362056,0.8282583037269821,0.22,SAC
1140,-1.0375056132772322,0.8933032343775005,0.24,SAC
1141,-1.0852094498600013,0.9019769970104234,0.28,SAC
1142,-1.0973333669795156,0.7932338077550153,0.22,SAC
1143,-1.5544403934197581,0.8930741206182765,0.21,SAC
1144,-1.6603340592526552,0.6123336367289905,0.18,SAC
1145,-1.4441484027428277,0.7374261509200172,0.18,SAC
1146,-1.5542948670245271,0.8572458634042767,0.2,SAC
1147,-1.5159134521505033,0.762121573222521,0.22,SAC
1148,-0.6072794556645347,1.243419869590233,0.23,SAC
1149,-1.6021511954123244,0.8754864459535996,0.21,SAC
1150,-1.4676570310060615,0.8557593915855379,0.16,SAC
1151,-1.3471726786092872,0.8815729229396954,0.21,SAC
1152,-1.5723879421266693,0.7786613360089906,0.24,SAC
1153,-0.9485072951027557,0.9207433145888712,0.26,SAC
1154,-1.3808324521467057,0.8843159016438542,0.13,SAC
1155,-1.3219321552223442,0.9617594665610235,0.22,SAC
1156,-1.1560241953878978,0.8150896373907434,0.25,SAC
1157,-1.3595424342051998,0.8545943467342053,0.21,SAC
1158,-1.0796298845671655,0.7413327551128832,0.23,SAC
1159,-1.283203696408296,0.6806870363631724,0.21,SAC
1160,-1.0328664892524086,0.9840080331355103,0.27,SAC
1161,-0.7103097960875934,0.9410531769289726,0.17,SAC
1162,-1.1156446020392838,1.0241727075505087,0.28,SAC
1163,-1.260636476213609,0.8650897925335004,0.25,SAC
1164,-1.4064614153923074,0.8983626371066833,0.26,SAC
1165,-1.2886318618040582,0.8634410435615678,0.18,SAC
1166,-0.9266588529326502,0.9787480936823685,0.22,SAC
1167,-1.637239252029251,0.7359344329540494,0.21,SAC
1168,-0.7738131736477953,1.0198814036694166,0.24,SAC
1169,-1.1190576441681583,0.9102126818906835,0.28,SAC
1170,-1.041014943515283,0.9730804637509918,0.22,SAC
1171,-0.835365159427959,0.9633103794240574,0.25,SAC
1172,-1.3864291319717088,0.7381133030877106,0.23,SAC
1173,-1.116696356810595,0.9233556262713764,0.28,SAC
1174,-1.390631970190807,0.8924936593195433,0.17,SAC
1175,-1.33282302096969,0.8378816074677622,0.25,SAC
1176,-1.4218620358892928,0.9030865493264737,0.18,SAC
1177,-1.4694696376620804,0.7533672752252774,0.18,SAC
1178,-1.3427020186740026,0.8653016775208073,0.26,SAC
1179,-1.105385649707331,0.8918568586010703,0.18,SAC
1180,-0.8779731068328316,1.0684890178412774,0.24,SAC
1181,-1.5142262728010538,0.8556128909796739,0.26,SAC
1182,-1.0636464142922655,0.7892794987724967,0.28,SAC
1183,-1.3346512054270607,0.9205266637250427,0.23,SAC
1184,-1.6559750442013048,0.7611699582183352,0.21,SAC
1185,-1.0630305115589858,1.0568348168008805,0.23,SAC
1186,-1.1392654036687284,0.7840664468441715,0.28,SAC
1187,-0.9802897413738602,1.0657154644620648,0.2,SAC
1188,-1.3007015461704807,0.837693220691029,0.18,SAC
1189,-1.3333867001569581,0.9287422835623298,0.22,SAC
1190,-0.7395930114681804,0.9663422294791826,0.31,SAC
1191,-1.811693617040245,0.8259949487617263,0.15,SAC
1192,-1.3439735920460825,0.8053233043782242,0.23,SAC
1193,-1.0907281848629244,0.934521115930904,0.24,SAC
1194,-0.7440704639860418,0.925161570595375,0.37,SAC
1195,-1.3982513265263108,0.9554257211043732,0.26,SAC
1196,-1.315185908456614,0.785796983088573,0.23,SAC
1197,-1.2806495339540118,0.9287290490083311,0.22,SAC
1198,-0.8490853607857499,1.0536385432096762,0.3,SAC
1199,-1.054933607150734,0.8103516044258741,0.22,SAC
1200,-1.1968917944638755,0.7794551255551683,0.23,SAC
1201,-1.196198752625148,0.8693397583440224,0.19,SAC
1202,-0.8328943270562962,0.8795728361587,0.24,SAC
1203,-0.8626488367441446,1.0672052639328002,0.29,SAC
1204,-1.158217440537246,0.7748939380005928,0.21,SAC
1205,-0.8365885252999942,0.9656634945248413,0.3,SAC
1206,-1.0686622142794555,0.8636675384516147,0.22,SAC
1207,-1.2710773254070715,0.8036475234047948,0.21,SAC
1208,-1.5405135907570957,0.7361374648818316,0.23,SAC
1209,-0.7121402004800563,0.9199488611983385,0.27,SAC
1210,-1.2872909414048106,1.0138463012303915,0.29,SAC
1211,-0.9334766867142181,1.0377707353621084,0.23,SAC
1212,-0.9370160123990172,1.04883394955962,0.22,SAC
1213,-0.987743512459923,0.8641885886121642,0.22,SAC
1214,-0.9308716071741147,0.9432471567488104,0.32,SAC
1215,-1.090173682062307,1.1035236873633623,0.26,SAC
1216,-0.8038016942158269,1.0196929429692347,0.26,SAC
1217,-0.5697371062565317,1.0519944143403492,0.32,SAC
1218,-1.2742036835046582,0.8568606833593012,0.23,SAC
1219,-1.0339111253128166,0.9609576879145343,0.2,SAC
1220,-1.39620037592376,0.8628851638483032,0.3,SAC
1221,-1.4245086088048982,0.853953698323223,0.21,SAC
1222,-1.6680769761597514,0.7868740800760291,0.18,SAC
1223,-1.402150777517739,0.8451182462064666,0.26,SAC
1224,-1.7474163022859122,0.7312175506717351,0.15,SAC
1225,-0.699707940628114,0.8874323746449981,0.25,SAC
1226,-1.4716827960295495,0.7233640526188782,0.22,SAC
1227,-1.0940194978533868,0.9277022744989671,0.29,SAC
1228,-1.314567926078351,0.7638959156215904,0.24,SAC
1229,-1.507792103817374,0.8163108955376169,0.27,SAC
1230,-1.4287691433541636,0.865561418077059,0.25,SAC
1231,-1.2088068948365307,0.9718563787735122,0.22,SAC
1232,-0.539130943660912,1.0984646436825687,0.33,SAC
1233,-1.3021585420672956,0.8439884149442816,0.27,SAC
1234,-1.0273942304001162,1.1107514214865954,0.27,SAC
1235,-1.7526219624307051,0.6686718491989226,0.17,SAC
1236,-0.8058194559716754,0.8445307899157406,0.25,SAC
1237,-1.2241194950872887,0.7373608415158125,0.17,SAC
1238,-0.8582524954886256,1.017869961284416,0.27,SAC
1239,-0.9835329122376767,0.8994948074741145,0.2,SAC
1240,-1.1919470444658744,0.8489632621536451,0.23,SAC
1241,-1.3736462149629707,0.8339919050537603,0.18,SAC
1242,-0.8557516708620854,0.8881163520331122,0.25,SAC
1243,-1.4959225233022817,0.6642797192342229,0.21,SAC
1244,-1.3181991524648322,0.9568038490497726,0.29,SAC
1245,-1.5914229201718757,0.8293126840275119,0.21,SAC
1246,-1.0186318174965239,0.9690326681588829,0.24,SAC
1247,-0.847791796254148,0.9178991890701188,0.27,SAC
1248,-1.5261767497379728,0.8546241448422888,0.21,SAC
1249,-1.2800948989640595,0.8248241105089074,0.16,SAC
1250,-1.2801806347771145,0.9311263394922398,0.21,SAC
1251,-1.0115383164300387,1.0025591732813859,0.24,SAC
1252,-1.3410955821514365,0.9366842868586549,0.21,SAC
1253,-1.5531754540461078,0.9014154957268855,0.21,SAC
1254,-1.1070465114899621,0.8852477996255774,0.19,SAC
1255,-1.5194906165561302,0.8367269783555628,0.21,SAC
1256,-1.5707583878271254,0.850960870284348,0.21,SAC
1257,-1.2932803387143306,0.9769364604284889,0.29,SAC
1258,-1.4883374482721168,0.7237710365567058,0.18,SAC
1259,-1.0261282609978546,1.0159135077454127,0.18,SAC
1260,-1.285740005657128,0.8866463228207049,0.24,SAC
1261,-1.1461504310330117,0.9839235950017796,0.24,SAC
1262,-0.9055359179677283,0.9601966221857988,0.26,SAC
1263,-0.8988056066773638,1.0182122168113228,0.3,SAC
1264,-1.5780386713254961,0.8461663685848028,0.21,SAC
1265,-0.9524644030603021,0.9075561723086956,0.28,SAC
1266,-1.2765686478358382,0.8982897228433554,0.23,SAC
1267,-1.2854991757868115,0.8799843538388542,0.2,SAC
1268,-0.9688359325333732,0.9445451240097826,0.3,SAC
1269,-1.1446344898545293,1.062357461789178,0.21,SAC
1270,-1.2537688354923362,0.8586745489115547,0.24,SAC
1271,-1.1833944507062066,0.9118346010663761,0.25,SAC
1272,-0.7197286288349359,1.0210341376608523,0.28,SAC
1273,-1.5817172545410927,0.9151927019045907,0.16,SAC
1274,-0.9953152653674493,0.8343724190915747,0.25,SAC
1275,-1.3687157237839986,0.8410375877862379,0.27,SAC
1276,-1.0214053413677595,0.91310601574997,0.21,SAC
1277,-1.6255891874821244,0.9053551369532832,0.21,SAC
1278,-0.9218236827018128,0.9147660969663569,0.22,SAC
1279,-1.4244501198965809,0.7005971255481965,0.34,SAC
1280,-1.7401587480146008,0.8289798316540292,0.18,SAC
1281,-0.8291344766623533,0.9988038114382128,0.27,SAC
1282,-0.937434637645119,1.022110625193155,0.29,SAC
1283,-1.0841038193626038,0.8749841380295595,0.2,SAC
1284,-1.0259489883593715,0.9788361903338489,0.24,SAC
1285,-0.8377114335907333,0.9564096739917569,0.32,SAC
1286,-1.1141697811677072,0.9489930577345044,0.22,SAC
1287,-1.0218647080558645,0.8711505214213315,0.24,SAC
1288,-1.4113577924139014,0.8730583480226073,0.24,SAC
1289,-1.2808711993657556,0.8581664576877941,0.29,SAC
1290,-0.8301651999076403,1.1005981613969233,0.23,SAC
1291,-1.1508171672883962,0.7949144616052193,0.25,SAC
1292,-1.0810626221010282,0.8168708884684408,0.29,SAC
1293,-0.9388400292949722,0.849321244170203,0.28,SAC
1294,-1.2691864841950136,0.8720029303352165,0.21,SAC
1295,-1.376871516690989,1.092574969282832,0.26,SAC
1296,-1.0144098745277796,0.9644463454673589,0.24,SAC
1297,-0.7003692783904181,1.1006918275463016,0.31,SAC
1298,-1.1790069935092085,0.9170818841608308,0.23,SAC
1299,-1.137814379881825,0.9833709473523276,0.22,SAC
1300,-1.6921991156568028,0.7035519920939385,0.13,SAC
1301,-1.5142570141220884,0.764589192295881,0.2,SAC
1302,-1.0755759278530979,0.8779026485685597,0.28,SAC
1303,-1.5179597127535585,0.7791169566576169,0.17,SAC
